time;logger;level;message;exception
2012-03-29 09:41:35.0868;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-6' was found;
2012-03-29 09:41:35.0868;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: ProductTotalPricePerCategoryIndex, Keys: products-5;
2012-03-29 09:41:35.0868;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-5' was not found;
2012-03-29 09:41:35.0868;Raven.Database.Server.HttpServer;Debug;"	DELETE products-5
";
2012-03-29 09:41:35.0868;Raven.Database.Server.HttpServer;Debug;Request # 187: GET     -     0 ms - <default>  - 304 - /docs/products-6;
2012-03-29 09:41:35.0978;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 160, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.0978;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-5) from ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.0978;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: Raven/DocumentsByEntityName, Keys: products-5;
2012-03-29 09:41:35.0978;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-5' was not found;
2012-03-29 09:41:35.0978;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-5) from Raven/DocumentsByEntityName;
2012-03-29 09:41:35.0978;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 161 because: WORK BY IndexingExecuter;
2012-03-29 09:41:35.0978;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Raven.Database.Tasks.ReduceTask;
2012-03-29 09:41:35.0978;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.0978;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0000935 with 5 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.0978;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 6170
	Total_Range IS: 6170
";
2012-03-29 09:41:35.1208;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 161, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:41:35.1278;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 1 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-1;
2012-03-29 09:41:35.1278;Raven.Database.Tasks.ReduceTask;Debug;Indexed 1 reduce keys in 00:00:00.0217104 with 5 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.1278;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 162 because: WORK BY ReducingExecuter;
2012-03-29 09:41:35.1278;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 162, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:41:35.1278;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 162, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.1548;Raven.Database.DocumentDatabase;Debug;Delete a document with key: products-6 and etag ;
2012-03-29 09:41:35.1548;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-6' was deleted;
2012-03-29 09:41:35.1548;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 163 because: DEL products-6;
2012-03-29 09:41:35.1548;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0016310;
2012-03-29 09:41:35.1568;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: ProductPriceIndex, Keys: products-6;
2012-03-29 09:41:35.1568;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-6' was not found;
2012-03-29 09:41:35.1568;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-6) from ProductPriceIndex;
2012-03-29 09:41:35.1568;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 163, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.1568;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-7' was found;
2012-03-29 09:41:35.1568;Raven.Database.Server.HttpServer;Debug;Request # 188: POST    -     2 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:41:35.1568;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: ProductTotalPricePerCategoryIndex, Keys: products-6;
2012-03-29 09:41:35.1568;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-6' was not found;
2012-03-29 09:41:35.1568;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-6) from ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.1568;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: Raven/DocumentsByEntityName, Keys: products-6;
2012-03-29 09:41:35.1568;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-6' was not found;
2012-03-29 09:41:35.1568;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-6) from Raven/DocumentsByEntityName;
2012-03-29 09:41:35.1568;Raven.Database.Server.HttpServer;Debug;"	DELETE products-6
";
2012-03-29 09:41:35.1568;Raven.Database.Server.HttpServer;Debug;Request # 189: GET     -     0 ms - <default>  - 304 - /docs/products-7;
2012-03-29 09:41:35.1568;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 164 because: WORK BY IndexingExecuter;
2012-03-29 09:41:35.1568;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Raven.Database.Tasks.ReduceTask;
2012-03-29 09:41:35.1568;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.1568;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0000808 with 4 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.1568;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 4936
	Total_Range IS: 4936
";
2012-03-29 09:41:35.1778;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 164, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:41:35.1778;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 1 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-1;
2012-03-29 09:41:35.1778;Raven.Database.Tasks.ReduceTask;Debug;Indexed 1 reduce keys in 00:00:00.0193109 with 4 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.1778;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 165 because: WORK BY ReducingExecuter;
2012-03-29 09:41:35.1778;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 165, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:41:35.1888;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 165, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.2208;Raven.Database.DocumentDatabase;Debug;Delete a document with key: products-7 and etag ;
2012-03-29 09:41:35.2208;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-7' was deleted;
2012-03-29 09:41:35.2208;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 166 because: DEL products-7;
2012-03-29 09:41:35.2208;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0015864;
2012-03-29 09:41:35.2208;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 166, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.2208;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: ProductPriceIndex, Keys: products-7;
2012-03-29 09:41:35.2208;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-7' was not found;
2012-03-29 09:41:35.2208;Raven.Database.Server.HttpServer;Debug;Request # 190: POST    -     2 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:41:35.2208;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-7) from ProductPriceIndex;
2012-03-29 09:41:35.2208;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-8' was found;
2012-03-29 09:41:35.2208;Raven.Database.Server.HttpServer;Debug;"	DELETE products-7
";
2012-03-29 09:41:35.2208;Raven.Database.Server.HttpServer;Debug;Request # 191: GET     -     0 ms - <default>  - 304 - /docs/products-8;
2012-03-29 09:41:35.2348;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: ProductTotalPricePerCategoryIndex, Keys: products-7;
2012-03-29 09:41:35.2348;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-7' was not found;
2012-03-29 09:41:35.2348;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-7) from ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.2348;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: Raven/DocumentsByEntityName, Keys: products-7;
2012-03-29 09:41:35.2348;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-7' was not found;
2012-03-29 09:41:35.2348;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-7) from Raven/DocumentsByEntityName;
2012-03-29 09:41:35.2348;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 167 because: WORK BY IndexingExecuter;
2012-03-29 09:41:35.2348;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Raven.Database.Tasks.ReduceTask;
2012-03-29 09:41:35.2348;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.2348;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0000596 with 3 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.2348;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 3702
	Total_Range IS: 3702
";
2012-03-29 09:41:35.2348;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 167, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:41:35.2538;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 1 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-1;
2012-03-29 09:41:35.2538;Raven.Database.Tasks.ReduceTask;Debug;Indexed 1 reduce keys in 00:00:00.0152622 with 3 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.2538;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 168 because: WORK BY ReducingExecuter;
2012-03-29 09:41:35.2538;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 168, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:41:35.2538;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 168, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.2838;Raven.Database.DocumentDatabase;Debug;Delete a document with key: products-8 and etag ;
2012-03-29 09:41:35.2838;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-8' was deleted;
2012-03-29 09:41:35.2838;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 169 because: DEL products-8;
2012-03-29 09:41:35.2838;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0012334;
2012-03-29 09:41:35.2838;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: ProductPriceIndex, Keys: products-8;
2012-03-29 09:41:35.2838;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 169, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.2838;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-8' was not found;
2012-03-29 09:41:35.2838;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-8) from ProductPriceIndex;
2012-03-29 09:41:35.2838;Raven.Database.Server.HttpServer;Debug;Request # 192: POST    -     2 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:41:35.2838;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-9' was found;
2012-03-29 09:41:35.2838;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: ProductTotalPricePerCategoryIndex, Keys: products-8;
2012-03-29 09:41:35.2838;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-8' was not found;
2012-03-29 09:41:35.2838;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-8) from ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.2838;Raven.Database.Server.HttpServer;Debug;"	DELETE products-8
";
2012-03-29 09:41:35.2838;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: Raven/DocumentsByEntityName, Keys: products-8;
2012-03-29 09:41:35.2838;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-8' was not found;
2012-03-29 09:41:35.2838;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-8) from Raven/DocumentsByEntityName;
2012-03-29 09:41:35.2838;Raven.Database.Server.HttpServer;Debug;Request # 193: GET     -     0 ms - <default>  - 304 - /docs/products-9;
2012-03-29 09:41:35.2838;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 170 because: WORK BY IndexingExecuter;
2012-03-29 09:41:35.2838;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Raven.Database.Tasks.ReduceTask;
2012-03-29 09:41:35.2838;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.2838;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0000527 with 2 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.2838;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 2468
	Total_Range IS: 2468
";
2012-03-29 09:41:35.3038;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 170, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:41:35.3038;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 1 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-1;
2012-03-29 09:41:35.3038;Raven.Database.Tasks.ReduceTask;Debug;Indexed 1 reduce keys in 00:00:00.0164275 with 2 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.3128;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 171 because: WORK BY ReducingExecuter;
2012-03-29 09:41:35.3128;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 171, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:41:35.3128;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 171, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.3468;Raven.Database.DocumentDatabase;Debug;Delete a document with key: products-9 and etag ;
2012-03-29 09:41:35.3468;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-9' was deleted;
2012-03-29 09:41:35.3468;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 172 because: DEL products-9;
2012-03-29 09:41:35.3468;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0012484;
2012-03-29 09:41:35.3468;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: ProductPriceIndex, Keys: products-9;
2012-03-29 09:41:35.3468;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-9' was not found;
2012-03-29 09:41:35.3468;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 172, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.3468;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-9) from ProductPriceIndex;
2012-03-29 09:41:35.3468;Raven.Database.Server.HttpServer;Debug;Request # 194: POST    -     2 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:41:35.3468;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-10' was found;
2012-03-29 09:41:35.3468;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: ProductTotalPricePerCategoryIndex, Keys: products-9;
2012-03-29 09:41:35.3468;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-9' was not found;
2012-03-29 09:41:35.3468;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-9) from ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.3468;Raven.Database.Server.HttpServer;Debug;"	DELETE products-9
";
2012-03-29 09:41:35.3468;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: Raven/DocumentsByEntityName, Keys: products-9;
2012-03-29 09:41:35.3468;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-9' was not found;
2012-03-29 09:41:35.3468;Raven.Database.Server.HttpServer;Debug;Request # 195: GET     -     0 ms - <default>  - 304 - /docs/products-10;
2012-03-29 09:41:35.3468;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-9) from Raven/DocumentsByEntityName;
2012-03-29 09:41:35.3468;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 173 because: WORK BY IndexingExecuter;
2012-03-29 09:41:35.3468;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Raven.Database.Tasks.ReduceTask;
2012-03-29 09:41:35.3468;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.3468;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0000338 with 1 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.3468;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 1234
	Total_Range IS: 1234
";
2012-03-29 09:41:35.3708;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 173, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:41:35.3758;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 1 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-1;
2012-03-29 09:41:35.3758;Raven.Database.Tasks.ReduceTask;Debug;Indexed 1 reduce keys in 00:00:00.0172205 with 1 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.3758;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 174 because: WORK BY ReducingExecuter;
2012-03-29 09:41:35.3758;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 174, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:41:35.3758;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 174, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.4108;Raven.Database.DocumentDatabase;Debug;Delete a document with key: products-10 and etag ;
2012-03-29 09:41:35.4108;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-10' was deleted;
2012-03-29 09:41:35.4108;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 175 because: DEL products-10;
2012-03-29 09:41:35.4108;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0018913;
2012-03-29 09:41:35.4108;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 175, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.4108;Raven.Database.Server.HttpServer;Debug;Request # 196: POST    -     2 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:41:35.4108;Raven.Database.Server.HttpServer;Debug;"	DELETE products-10
";
2012-03-29 09:41:35.4348;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: ProductPriceIndex, Keys: products-10;
2012-03-29 09:41:35.4348;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-10' was not found;
2012-03-29 09:41:35.4348;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-10) from ProductPriceIndex;
2012-03-29 09:41:35.4348;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: ProductTotalPricePerCategoryIndex, Keys: products-10;
2012-03-29 09:41:35.4348;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-10' was not found;
2012-03-29 09:41:35.4348;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-10) from ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.4428;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Index: Raven/DocumentsByEntityName, Keys: products-10;
2012-03-29 09:41:35.4428;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-10' was not found;
2012-03-29 09:41:35.4428;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (products-10) from Raven/DocumentsByEntityName;
2012-03-29 09:41:35.4428;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 176 because: WORK BY IndexingExecuter;
2012-03-29 09:41:35.4428;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Executing Raven.Database.Tasks.ReduceTask;
2012-03-29 09:41:35.4428;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.4428;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0000038 with 0 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.4428;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 0 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-1;
2012-03-29 09:41:35.4428;Raven.Database.Tasks.ReduceTask;Debug;Indexed 1 reduce keys in 00:00:00.0003884 with 0 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:35.4428;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 177 because: WORK BY ReducingExecuter;
2012-03-29 09:41:35.4538;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 177, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:35.4538;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 177, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:41:55.5608;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-03-29 09:41:55.5608;Raven.Database.Server.HttpServer;Debug;Request # 197: GET     -    30 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-03-29 09:41:55.8058;Raven.Database.Server.HttpServer;Debug;Request # 198: HEAD    -     0 ms - <default>  - 200 - /indexes/ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:57.3500;Raven.Database.Server.HttpServer;Debug;Request # 199: PUT     -    13 ms - <default>  - 201 - /indexes/ProductTotalPricePerCategoryIndex;
2012-03-29 09:41:57.4830;Raven.Database.Server.HttpServer;Debug;Request # 200: HEAD    -     0 ms - <default>  - 200 - /indexes/ProductPriceIndex;
2012-03-29 09:41:57.4990;Raven.Database.Server.HttpServer;Debug;Request # 201: PUT     -     1 ms - <default>  - 201 - /indexes/ProductPriceIndex;
2012-03-29 09:41:57.4990;Raven.Database.Server.HttpServer;Debug;Request # 202: HEAD    -     0 ms - <default>  - 200 - /indexes/CategoryIndex;
2012-03-29 09:41:57.4990;Raven.Database.Server.HttpServer;Debug;Request # 203: PUT     -     1 ms - <default>  - 201 - /indexes/CategoryIndex;
2012-03-29 09:41:59.9262;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'categories-1', update: False, ;
2012-03-29 09:41:59.9262;Raven.Database.DocumentDatabase;Debug;Put document categories-1 with etag 00000000-0000-0500-0000-000000000054;
2012-03-29 09:41:59.9332;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 178 because: PUT categories-1;
2012-03-29 09:41:59.9332;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0394869;
2012-03-29 09:41:59.9332;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-00000000004f;
2012-03-29 09:41:59.9332;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;After read triggers executed, 1 documents remained;
2012-03-29 09:41:59.9332;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: CategoryIndex, LastIndexedEtag: 00000000-0000-0500-0000-00000000004f;
2012-03-29 09:41:59.9332;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ComplexCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000054, 29-03-2012 07:41:59;
2012-03-29 09:41:59.9332;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ProductPriceIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000054, 29-03-2012 07:41:59;
2012-03-29 09:41:59.9332;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ProductTotalPricePerCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000054, 29-03-2012 07:41:59;
2012-03-29 09:41:59.9332;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0500-0000-00000000004f;
2012-03-29 09:41:59.9332;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 178, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:41:59.9332;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: CategoryIndex. (categories-1);
2012-03-29 09:41:59.9332;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName. (categories-1);
2012-03-29 09:41:59.9332;Raven.Database.Server.HttpServer;Debug;Request # 204: POST    -    40 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:41:59.9332;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: categories-1
	Tag I-: Categories
	LastModified I-: 20120329074159920
";
2012-03-29 09:41:59.9332;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index CategoryIndex gave document: 	__document_id IS: categories-1
	Id I-: categories-1
	Description I-: unit-test-category
";
2012-03-29 09:41:59.9332;Raven.Database.Server.HttpServer;Debug;"	PUT categories-1
";
2012-03-29 09:41:59.9672;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Raven/DocumentsByEntityName;
2012-03-29 09:41:59.9672;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for CategoryIndex;
2012-03-29 09:41:59.9672;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 179 because: WORK BY IndexingExecuter;
2012-03-29 09:41:59.9672;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 179, for: ReducingExecuter, will wait for additional work;
